"I1002" "I1003" "I1004" "I1005" "I1013" "I1015" "I1018" "I1020" "I1022" "I1024"
"165" 0.2671280394183 0.478074940372148 0.559243200845319 0.994215133845035 0.375249199622983 0.41262843619107 0.751476208675649 0.45562581003576 0.45182779112676 0.218803068368563
"166" 0.285779711789723 0.561059297914157 0.552508066497218 0.849525391968221 0.40936444541001 0.460732262206974 0.81642990664815 0.374220556391787 0.392102144715196 0.200617622504185
"167" 0.317422811425328 0.640676055111496 0.534032585720266 0.82564637551068 0.406227150054342 0.547308927537714 0.881480245915831 0.50534182447342 0.304312112579573 0.24061082501268
"168" 0.358880173219087 0.726729616976437 0.569336066351148 0.889234276482834 0.331750788828352 0.49137446132983 0.970961868268998 0.353721385290726 0.228419550163748 0.240251418924901
"169" 0.369776257363985 0.570088703951344 0.645508370485418 0.92819937015264 0.298341484530314 0.553030530632772 0.993827703639269 0.411485808580581 0.159203369496087 0.256002979069585
"170" 0.344098921336681 0.533290062158271 0.774284983943499 1.08467276143724 0.324561355276545 0.553633168986563 0.989309335859258 0.428687466832082 0.119152108943027 0.253207171792165
"171" 0.306172069404966 0.776409765420478 0.879184421123169 1.07238206091576 0.241973170015403 0.555044533120415 0.9931516627204 0.459864081201213 0.168673259224486 0.52363214244341
"172" 0.296684833132343 0.793012141996671 0.857323316972571 1.34377330655725 0.218967420600102 0.56303253898191 0.971430087536236 0.689540453464388 0.108411818595816 0.321288221993637
"173" 0.256188819193876 0.628035563566397 0.74178805000983 1.04490695368958 0.190232018122958 0.538020014960658 1.1465712632889 0.841769791676933 0.117856024690723 0.265432699049418
"174" 0.251731444990491 0.511017044845597 0.882582365890676 1.03193104612011 0.144225940583156 0.473179280736621 0.881172271773355 0.872837652550343 0.17460228224498 0.291167252239642
"175" 0.20138613101392 0.571682169455431 0.846795038708594 0.84593677389494 0.150240523734242 0.49211820596041 0.895229429484771 1.15860669796135 0.212168770264652 0.265263005875859
"176" 0.213925447692223 0.625619722506643 0.94742462221816 0.697091562590698 0.147497168692623 0.505449251625852 0.91028344427445 0.975924807588231 0.437542332294139 0.256132118179264
"177" 0.202654564878606 0.67739847900932 1.08629447603005 0.798365574448694 0.14742006268814 0.51659921070182 0.964815429876651 1.05244763571256 0.678417681130602 0.253145650774854
"178" 0.224931643305007 0.766739809795229 1.26300594574397 0.937840873136574 0.225242741549551 0.523399335354565 1.36522292025131 1.02516799156292 0.567410951346851 0.235652155822438
"179" 0.299313455336135 0.876398463461652 1.51206384267807 0.842515058967231 0.272202568233917 0.570340158583544 1.27001238863136 0.823555307596685 1.18332349033545 0.271915788441524
"180" 0.333151190369961 1.07577667267531 1.81947907647412 1.2981584313982 0.446705672924198 0.581864036315596 1.14472057204201 1.11849734685578 0.973316338783232 0.480898188589361
"181" 0.351226958936079 1.02147993885009 2.33540758969906 1.4737090748458 0.516276276172911 0.58131631107562 1.39983136051215 1.31705642319094 1.20489393293182 0.764111014408479
"182" 0.358811916143881 1.43671278241069 2.18468277134123 1.76813031082174 0.527788645179535 0.636391188557336 1.58920236583775 1.38281816283524 1.47834521181494 0.689479696260237
"183" 0.392918027317616 1.18832181373436 2.43219473389409 1.87078081024082 0.711462749827707 0.861551354053992 1.43991217322981 1.48953761342329 1.1432760760759 0.722562597499643
"184" 0.424719623973039 1.22164068019115 2.4059669802374 1.8321415689023 0.597122658409608 0.888328686025401 1.30364492393881 1.26649553539044 0.695144260310712 0.861470543572597
"185" 0.455067767561282 1.06874788688657 2.30155654616154 1.59828931123494 0.711963891186613 0.865394692065641 1.16119039755406 1.23035933022148 0.616095621624539 0.857891322013104
"186" 0.469288323475299 0.944236322551438 2.08783374031056 1.29708037287385 0.909645928036798 0.763696496614048 1.04489922401691 1.19179179506663 0.472918154186669 0.76917895256797
"187" 0.479339768324494 0.79497047354199 1.92062749485157 1.12178344806815 0.580267685501631 0.795107655575048 0.957137852379751 1.13494550164529 0.400124666573892 0.712340015381996
"188" 0.416453317689676 0.703783184340036 1.67879597661488 1.06949455698759 0.546898895003029 0.733218155992863 0.899707104447099 1.04762287464566 0.630634726999287 0.526991868147001
"189" 0.493812136935445 0.653369200994878 1.83934954077844 0.966312233144813 0.553114754218399 0.622428579572208 0.925323918963876 0.782440598927333 0.479273792706735 0.481014493907141
"190" 0.499500874760199 0.619589731326036 1.5806994016493 1.01289465374835 0.533954876191358 0.614661814699364 0.935195954929039 1.02196157816283 0.3397527065449 0.381170885113205
"191" 0.470691102695553 0.625119731231272 1.59130738258712 1.01024729811256 0.511679065513604 0.526757362217292 0.956630460121913 0.690567275051279 0.421619936234948 0.306835711014322
"192" 0.497976419649793 0.630090945078972 1.46611783112303 0.82789765240324 0.416981402008587 0.38237568155223 0.900645674819104 0.738851201552625 0.33598647979008 0.263115766500545
"193" 0.246837295696941 0.525945628047897 1.15189870586827 0.578746748859628 0.27571110788118 0.268054433422471 0.585245866155431 0.210820622096204 0.154708075423544 0.248716826289328
"194" 0.2267285065214 0.492777885857605 1.01170803457293 0.54058090200795 0.245551144948565 0.275645925121618 0.528280353406833 0.195082577210467 0.119067598746769 0.130002902686469
"195" 0.175967580868083 0.487941968607149 0.863717429188955 0.500566738592684 0.171520154964893 0.231015544478568 0.521654679389463 0.163403023828293 0.101564611824661 0.11400850899072
"196" 0.161787058278494 0.527495118075419 0.76403083486779 0.423472645771943 0.133178324915621 0.192676409532598 0.474455376924043 0.14059829103515 0.0948911357617927 0.148602317087168
"197" 0.126782359473246 0.484415071852364 0.67396181023037 0.435123930732431 0.101044807364966 0.166973604972754 0.492340015017739 0.122678771110345 0.0725699125250665 0.151357977832619
"198" 0.119626785543065 0.476603546934611 0.600687386118543 0.328543671691595 0.0971091405825977 0.168053586041926 0.469234297733512 0.11522076782577 0.0695245373486222 0.151884734264347
"199" 0.103908340061426 0.482182330556264 0.418883851841582 0.350758456803316 0.0843834194569987 0.146892646624747 0.453549900854147 0.105241103861543 0.068507728054548 0.130879486378047
"200" 0.103840450935811 0.438407269747944 0.371236076653404 0.262669774622086 0.0887109668502857 0.136842374525694 0.502625603291104 0.0921544491413403 0.0608589843384061 0.133623259214734
"201" 0.104142689526372 0.436533462486424 0.343442039026666 0.275189277252618 0.0728405735972485 0.12788170389141 0.475218472837637 0.0911255898636581 0.0584518217858191 0.1686614524908
"202" 0.105659456252248 0.442857555582611 0.315935798367066 0.274549496034902 0.0779928281102568 0.142780060366242 0.528346891275524 0.100076771538809 0.0708190697189249 0.222196979205268
"203" 0.120893116591224 0.476106958367867 0.310386276152464 0.309227484747382 0.0883514019637051 0.141068765363214 0.538859839701093 0.118516709953852 0.0628512022271269 0.306527262511197
"204" 0.118983163126955 0.432557271720777 0.32528083974542 0.414758335017406 0.109583409107306 0.149913486514786 0.509409524287059 0.166256628175138 0.059092601234486 0.362589903510557
"205" 0.147323485103558 0.473427345587059 0.36376068460301 0.500722522367582 0.151822185901174 0.167560674485423 0.527241791016812 0.218725957389564 0.0661650738391729 0.3966641381953
"206" 0.149234209155765 0.495653607815009 0.386265428519137 0.782397547695853 0.280252427020561 0.218595842343271 0.543220475932203 0.264908754543442 0.0738507978594927 0.416829782159058
"207" 0.191219687239046 0.462104789190458 0.425964997612688 0.793827848071447 0.338618653453399 0.266423528174146 0.551842629745224 0.576397888964019 0.108642605708378 0.736299849973066
"208" 0.220438010339462 0.479175950961774 0.528642611040533 1.97753696370899 0.323347045939399 0.302634510042763 0.589903614989536 0.625182137948991 0.12773144193824 0.757656574892222
"209" 0.307857961594478 0.513291555448089 0.64928767666858 1.50023376034436 0.407866301502443 0.382958131474085 0.589139685835035 0.704477566081427 0.147489335581277 0.580152427362232
"210" 0.302373135502028 0.518236962113076 0.543971016299883 2.08206210923704 0.402772469859318 0.397557121362224 0.685609006834941 0.626179289901049 0.339914256580261 0.321364910790116
"211" 0.356978019082082 0.478698666630255 0.494838302189295 1.57397899174093 0.508498510350777 0.465307768845219 0.74091085644272 0.410401912561811 0.71054872092972 0.30451574012837
"212" 0.366139296975566 0.504425161658006 0.512576529516003 1.41360176974932 0.481829350845894 0.464633030047329 0.914075750215569 0.513102318134713 1.0594081301755 0.282201979752198
"213" 0.479409733589298 0.506710566506498 0.542847369024209 1.22774138015761 0.569558058726021 0.469750631313547 0.869281614742013 0.333107376364461 0.693144391058091 0.259918770909776
"214" 0.590268549380014 0.500392966352099 0.586708002064001 1.19547413055263 0.495560458163921 0.416563901832322 0.919825183159726 0.253815918688896 0.581925366220415 0.302914978691607
"215" 0.714449160441103 0.598743894763644 0.62969760006685 1.0790355368639 0.42612265880084 0.500766488088648 1.10980650368541 0.249872842106748 0.470398563739964 0.330198551517792
"216" 0.70033477579522 0.604458269472388 0.640601716544849 1.0174235247535 0.332092035799984 0.527010033028066 1.25929624785391 0.238942737314152 0.317756172970111 0.345129673649938
"217" 0.805607087067243 0.61539864711608 0.707677932229632 1.05430224279332 0.304946447055481 0.55821355965642 1.17908081049796 0.293197743570392 0.217350154993826 0.368821139017366
"218" 0.715948187841399 0.819721643080359 0.736619519605282 1.22539522037294 0.303643093650352 0.526490821044159 1.32110754173819 0.487398390684706 0.127481120377756 0.332229317438748
"219" 0.619543240517827 0.691695288890639 0.764691956962127 1.19008511155448 0.300648307677962 0.568433956596748 1.09479525591568 0.363805591075833 0.0564196470932713 0.375714578174771
"220" 0.559993820880695 0.685337159898586 1.07245003498554 1.34305191567041 0.298730337864887 0.523046212712517 1.16471219373373 0.365616861785169 0.0934217121289614 0.546776200145558
"221" 0.47245420839507 0.533882682720338 0.895522156113337 1.27829302844875 0.324924800406927 0.574163465289455 1.11028955224964 0.337503379113249 0.126540929944386 0.2991033921988
"222" 0.428815977475954 0.636074423499344 0.865891167576245 1.23456446103005 0.301554130275873 0.504347244586695 0.999779504589377 0.29478405307101 0.113144092399537 0.291901600169042
"223" 0.415492113614275 0.475414449736264 0.826472993914106 1.10842685367482 0.249490955990122 0.500140027276873 0.847553150702376 0.34771020551745 0.102335201820761 0.273009602338096
"224" 0.404276209972805 0.527730115663346 0.895932683974559 0.937928108156652 0.287639050945805 0.572298529678515 0.866437850008841 0.437214955553399 0.108242580186148 0.263814583217121
"225" 0.344155186608608 0.605370521887162 0.984261196389968 0.949625904932386 0.272279305174193 0.505380828879272 0.889447873013683 0.524997267315118 0.126362621232 0.255787671258834
"226" 0.445190279231834 0.591976926432781 1.14322889038922 1.05501155201738 0.359623456564891 0.546970510240449 1.04630921450081 0.504675880928314 0.168733922057163 0.267556968525511
"227" 0.478935341273719 0.665487732107477 1.36131848997184 1.11553999002565 0.409299400119993 0.567772099570417 1.23836862735027 0.488750311839398 0.579675963470075 0.290692062276568
"228" 0.48473363577099 0.732406630199214 1.57919262428895 1.28659860780051 0.536705012978762 0.644522067060589 1.18700860770752 0.423483737802092 2.18576356385332 0.383700000288466
"229" 0.532008327743915 1.71133191052587 2.32912939657441 1.61536089570417 0.768175312808419 0.725387313725853 1.17102731514113 0.551472047598103 0.618803348590793 0.88844784180325
"230" 0.593689109435755 1.21184746240241 2.31678369157249 1.78355517153746 0.761326285830582 0.871523954361018 1.33045830369848 0.651473733659458 0.796002236279902 0.901434600883012
"231" 0.559882199624462 1.23045613904614 2.46641890715867 1.87515043886458 0.770600850130597 0.950142269979395 1.3273014394509 0.623214023869381 0.63099465734812 0.969215124036164
"232" 0.713663447564723 1.30468523896645 2.26245853901029 1.83673969075619 0.778393800565849 0.917092034687326 1.32450855055436 0.572207600409728 0.824614871663485 0.965595428454793
"233" 0.808262224415632 1.03467160265505 2.16123456043566 1.66605937747556 0.676050546570088 0.89130934725358 1.28905211284818 0.822016032348391 0.602908733996313 1.01694916797893
"234" 0.7789359951103 1.02933123884677 2.07673927963297 1.32575159202997 0.670947010923699 0.887717605785113 1.18390195776962 0.847283084330491 0.583223871851337 0.886120398502203
"235" 0.786563198953001 0.787910200681662 2.00852382182022 1.11095265699978 0.776061880198075 0.77849531096369 1.02478999824179 0.65716634348632 0.421481287784237 0.813116235840551
"236" 0.749706110581511 0.601129533215107 1.65553089275542 0.896611969108792 0.762528917845432 0.768901616961158 0.912432746729735 0.700038348997397 0.44423926439719 0.724188156919357
"237" 0.751117208017379 0.563949314016033 1.60456680492211 0.916231724529156 0.671813634360228 0.698948711817857 0.954713416123368 0.559913495802637 0.415124514176829 0.620080268103638
"238" 0.759851687896338 0.608908795329806 1.55394280937534 1.04182236685386 0.521514294307543 0.646529643143258 0.908979200887153 0.664349090316661 0.372425237917478 0.332249648757705
"239" 0.779288256783346 0.589890959126429 1.52702349113239 0.854575088175974 0.507684117647895 0.534414439426723 0.919441846201567 0.672284790164082 0.309195121433044 0.297037763882352
"240" 0.782206261278346 0.621548670933377 1.61494881331462 0.811829532289807 0.422220510549081 0.408851994872483 0.971933349335056 0.407972041160783 0.247717312850377 0.251906659797695
"241" 0.308512076734986 0.487662985726564 1.28807559689858 0.434722644708682 0.276458710190542 0.339510133150892 0.679871579378955 0.255144169540154 0.195696417328221 0.173519704120252
"242" 0.233686717947087 0.451136432700746 1.18541717924512 0.456552031293779 0.200071508538937 0.292733839294007 0.657355959562455 0.237193874028637 0.166362218540809 0.141025656618386
"243" 0.200772926226099 0.410909000760919 0.979262893515513 0.395614796433811 0.160633280939282 0.263278179599723 0.635456118319242 0.242330303123295 0.139688065626673 0.140378551581816
"244" 0.159805044495804 0.478705048706891 0.80140979675533 0.389201813228416 0.127195106505287 0.231855310246877 0.607282190298928 0.204115057305238 0.163729215430301 0.136229946782301
"245" 0.133420320772453 0.437739110491152 0.681492991614832 0.356330066618451 0.107097939341669 0.227191889391749 0.601191220634311 0.1620006936542 0.0946978677327538 0.151183479428815
"246" 0.118156941651843 0.406877719533169 0.564278959808014 0.282923085006516 0.106640203817116 0.19656264499148 0.547458693799858 0.13767163928187 0.0952127634676791 0.173829922663704
"247" 0.0969912200394317 0.384659229043348 0.488366931167819 0.301090227242759 0.126503459980434 0.17055503922231 0.481813207226655 0.116454994962646 0.129561392773582 0.208105823147722
"248" 0.0951137595642995 0.332139890422873 0.407906838300437 0.231288552249681 0.169923240339571 0.166190996609121 0.46632947356117 0.106746327952038 0.101452672180855 0.210987600926108
"249" 0.0826037961431538 0.311078694215062 0.362076588889025 0.256077245877071 0.18339060462938 0.149396081683821 0.417615356189196 0.116822477084412 0.135419132974556 0.23059567932296
"250" 0.094355445411139 0.318365742559803 0.345011270998306 0.260085939776052 0.21713696040679 0.151241521960439 0.425312568636605 0.135057107345521 0.0953917380800125 0.246504566983321
"251" 0.0876942871165602 0.34725880395036 0.343633049646742 0.275509706736776 0.252692682370385 0.168299977712348 0.396801472610275 0.161441158355746 0.0879438376352833 0.25479878104279
"252" 0.106679985412101 0.316139379803013 0.349880513578686 0.391548351756768 0.29143025775666 0.201504126001159 0.402213424118943 0.199727448245818 0.110410826823669 0.28341949790863
"253" 0.108479726236546 0.340758276510436 0.38118618811719 0.437892583494977 0.329952256477579 0.240832568200507 0.423971171047073 0.278490494992719 0.084644965322951 0.334802833103509
"254" 0.133768560575956 0.381159431930892 0.422112659837305 0.652328578661622 0.467250771260742 0.262671547187988 0.450154718744562 0.41164118837444 0.0926586654844149 0.388528058670703
"255" 0.150546763674468 0.353712054924136 0.48027723433849 0.747135977266235 0.512206595911396 0.298048888642914 0.462193613405193 0.555650156120548 0.108587418181204 0.668668691305913
"256" 0.174660256155064 0.368905663071118 0.51018776833922 1.16552280721411 0.534155899921723 0.349679350931221 0.48510836378708 0.900128454764981 0.181487314260458 0.66864267028264
"257" 0.189157192038755 0.415539839034004 0.702818066964895 1.39969704564272 0.448636644745691 0.391020332698488 0.56091945315341 1.05743841141291 0.525575591341351 0.58089510215481
"258" 0.244514223633957 0.375726269453234 0.610645437209683 1.4324018857718 0.48507757539426 0.450059992466188 0.588377311059977 0.910015125642891 0.728937758332075 0.305391931399505
"259" 0.403445896505216 0.347646506076518 0.597069810810451 1.27684959664704 0.561717684549074 0.432708935504735 0.643822854351509 0.605939405595713 0.895194599759963 0.254300618355755
"260" 0.470471189277921 0.347524215579536 0.568538127201446 1.22763897562403 0.68318328357757 0.611849138828976 0.648560675192536 0.714151009068204 1.81971053181166 0.259277002136884
"261" 0.503199493611212 0.338185472634514 0.572130527556074 1.11429626288404 0.679988231333221 0.53741712524657 0.812645265446909 0.480771463482019 0.896914058092763 0.26352133583873
"262" 0.526028379040864 0.433296542656343 0.58893070246985 1.0577476786502 0.901493378883291 0.522407243791783 0.698563276392206 0.427482681896894 0.90936413851591 0.287807240173152
"263" 0.540559774294134 0.491637312957652 0.63865151185622 1.11585598453602 1.03382540078225 0.605631243933221 0.966473813991703 0.425370304306113 0.654132036525154 0.339552826525058
"264" 0.60478337241751 0.658098289387242 0.651660418335907 1.09401711498031 1.10928935394354 0.531683484734806 0.799662295788793 0.333952898512932 0.442535890956473 0.365618555377521
"265" 0.674652268938953 0.707451488149166 0.714213506291768 1.13629469082048 0.581061870859564 0.587064155169851 1.13055790513329 0.355777904019797 0.325578823846197 0.387982131679107
"266" 0.682939041839244 0.801901523793736 0.763840986852384 1.19659076393432 0.384327070707476 0.610961916604505 1.45664599282478 0.401551872188938 0.0986138518791662 0.388646864531007
"267" 0.676269480310519 0.530630241562244 0.913924902242939 1.10112241184597 0.363362588559119 0.605976253217763 1.36549243513831 0.539394813840949 0.0629332025478051 0.682217080707309
"268" 0.605289920184985 0.621254072693649 1.02080749180028 1.06874401284109 0.270115591379935 0.550413622362596 1.29114202224642 0.594989255033203 0.0480826804668543 0.424017419342144
"269" 0.511325257951496 0.432413818813906 1.03744778886635 1.1129333982581 0.31713801393096 0.592664857889464 1.10757231474511 0.64326803311226 0.0542598102637684 0.338100418624135
"270" 0.400047502102134 0.493729248089869 0.848361595334242 0.948637762003068 0.27392313503496 0.514906003714841 0.994979998911352 0.989805165814319 0.049545919276698 0.322770833677717
"271" 0.326126685023522 0.471430052130506 0.828170899072864 0.954244628784952 0.320105596626235 0.560470414870777 0.879938491740803 0.938903324845201 0.117474405662373 0.270787887073067
"272" 0.343192718310418 0.448131194057496 0.905038435616495 0.813068503945388 0.419293352035624 0.567126591278718 0.881787830225734 1.04247365587325 0.120491848463807 0.259272869577905
"273" 0.297029781288564 0.522431968021076 1.02219490113166 0.831946973187149 0.413856554087807 0.625089340177476 0.925849798925663 1.10553120342555 0.154280306302562 0.248167402612012
"274" 0.343024698467324 0.688208465153765 1.29850235321509 0.774716057876005 0.50272353284912 0.597989987510694 0.974557434974386 1.27570351464966 0.224207314056493 0.228434156328588
"275" 0.396062402171803 0.759226453100801 1.5090321116464 0.755133726202284 0.661064415417159 0.629939613445048 1.06774042876373 1.28631967837681 0.383850665542163 0.263104133911767
"276" 0.444881323230651 0.987851294760278 1.37265734180373 1.00949560475719 0.766938595131273 0.647561109982873 1.25945106123606 0.773736842635116 1.51782837920239 0.321799440037284
"277" 0.505339705943736 1.15847369580884 2.03384786828712 1.44700677407971 1.14594069398354 0.772054380321526 1.23876298634197 1.17652257747956 1.06614193864681 0.386790190101213
"278" 0.548311939918848 1.06748379170207 2.52307631820806 1.39849546908073 1.27325983432097 0.737381709981972 1.38095047309283 1.25280280510442 0.738149860357584 0.499474127099942
"279" 0.636468564426318 1.04415553469577 2.54982218959123 1.60713103153185 0.975156235319502 0.971219726465245 1.43596920793263 1.16367767559569 0.888694667110017 0.547475625475372
"280" 0.70011010487136 1.07371788611343 2.61201120724999 1.47609651721553 1.15296967527432 0.970657973685944 1.38909808598564 0.965413275022328 0.686185337765026 0.594406835023509
"281" 0.785242400354002 1.15501245563008 2.46782087908938 1.34362783485879 0.894575104127477 1.00459915172145 1.40320316115737 1.04263280392543 0.516184021337947 0.923312162643315
"282" 0.850432539799778 0.732327284220227 2.08344550869648 0.943585129126629 0.791123268481351 0.921221461158002 1.4308943753832 0.94164433458034 0.599111916832568 0.939366197949077
"283" 0.724753472580254 0.668593756670766 2.128098193904 0.799256960971026 0.547613810476084 0.85426253119841 1.24876351533494 1.15488273560039 0.61855497884072 0.810865891263139
"284" 0.894575281835539 0.720666174858419 2.06520224583728 0.779986121990658 0.504110852261572 0.815165531084599 1.23983973528835 1.08554526061923 0.640758927097971 0.7870599632045
"285" 0.838964370029646 0.683414521636094 1.88548772351975 0.625810927062768 0.414892384427395 0.711703965281535 1.24507285031098 0.719053762288317 0.550106448505184 0.721338386819516
"286" 0.886558376888503 0.708603377996271 1.81760142810174 0.86502077650884 0.396984093375244 0.661477953167975 1.24222088339693 0.665199226632794 0.531278763652777 0.630218070312795
"287" 0.912522615853458 0.670173964863885 1.72621171329952 0.677219125463629 0.396187516666124 0.585028330334274 1.23243756147944 0.748956351108449 0.738751435424096 0.460914181144245
"288" 0.875823277023832 0.669548927154499 1.94559400803145 0.719282936439666 0.389503099003608 0.472825201935244 1.23530122227616 0.614030788856079 0.521510972625553 0.380404420341119
"289" 0.274548203955479 0.57930723385303 1.05455931073669 0.624580205896173 0.1541744714093 0.370247324882419 0.749054700530943 0.267292240216078 0.246824416088926 0.14159591561027
"290" 0.162677019642976 0.545987977567013 0.896271966614216 0.453386894961555 0.148649659842705 0.268565471216554 0.670903119561587 0.245216707708789 0.16595262815953 0.128930590464623
"291" 0.147783856368697 0.487599621137709 0.788061849072513 0.413608142162636 0.128738432449971 0.234633946408706 0.636040098606725 0.222990585866279 0.205748830951997 0.128006848542819
"292" 0.103432808020704 0.448292746779247 0.680855382144592 0.376486355873533 0.106952914445181 0.224524862317351 0.585750261201981 0.181330550348002 0.151309680493368 0.138430466900286
"293" 0.0971179359717772 0.44352189154362 0.571871119962646 0.340456400636946 0.0906285819279658 0.211513821415629 0.542438889371253 0.156078577433218 0.0925001504750098 0.145171025078567
"294" 0.074092348829878 0.471580422695711 0.486369701343471 0.291171093212039 0.0946819894060651 0.171291164219433 0.507200471702542 0.150502280909304 0.121549041924886 0.158161141814383
"295" 0.0728647296027349 0.395388312771668 0.418522213117646 0.264548212868444 0.081524362877637 0.151504355923921 0.479237714882112 0.133632581789354 0.0872202956457353 0.149999152128643
"296" 0.0646400897164267 0.373939559063244 0.351748025585489 0.228555256092245 0.0775777495131648 0.154966689428558 0.490952188977037 0.11833312714193 0.0804577489484806 0.154324441899735
"297" 0.0657560727928301 0.389330363130878 0.314035619771257 0.218598809624837 0.0809023911819873 0.149593512651619 0.506029818102724 0.122670607378272 0.0925907616539903 0.172293385536476
"298" 0.0678225544751706 0.355872721932724 0.300694005337355 0.218118920550855 0.0707806723508402 0.144131436204013 0.518390771204096 0.149683788031303 0.0693088437879205 0.206441625384817
"299" 0.0702674892212463 0.386213187904888 0.29249100883562 0.2435191562017 0.0764852202986336 0.145778677971164 0.517888881426088 0.17988378400321 0.0556727730061966 0.238037529028378
"300" 0.0824005181054893 0.40574036822341 0.297646720793136 0.294404555652521 0.0804411255218913 0.169819611730992 0.529703859024331 0.225902227368596 0.0516479887531691 0.261779683008216
"301" 0.0847452722152418 0.418803099282536 0.319505306679693 0.384181559159485 0.0884806951137135 0.18785390911661 0.560830747172736 0.312304940963341 0.0599324592892957 0.522436284432954
"302" 0.1209565006913 0.433115747403798 0.364913995815819 0.490185375180019 0.120250760563066 0.212755515700268 0.61605821642814 0.468850404779833 0.070629021913868 0.549579777653408
"303" 0.149411517452167 0.472108610695945 0.391320473039407 0.599667096691836 0.136869352164739 0.239548736675467 0.686184978232257 0.897378144419974 0.0662478011162998 0.596972336393237
"304" 0.185661274915873 0.462468786282211 0.483977624329978 1.15287439319087 0.183639245937525 0.302593000353135 0.716254764385639 0.943731663085959 0.0835945837459793 0.570597215285594
"305" 0.210439717762197 0.555766974004169 0.47727297495047 1.42387534518264 0.152696716111147 0.409596519946515 0.704651734100895 0.977086851207825 0.106532654970834 0.565829464919225
"306" 0.239463835236909 0.678381456415915 0.476554896776543 1.23111652607634 0.213554183032431 0.433080313631972 0.79440331801891 0.87727158657341 0.163179681632553 0.306881817309865
"307" 0.233935701790474 0.637308677343503 0.45909408337393 1.27403552300171 0.212485384803242 0.527713549536937 0.816152720847938 1.0499502499219 0.539596751535115 0.258169533578218
"308" 0.278583874992365 0.551190250978853 0.516062369608147 0.94598072871328 0.248982984572723 0.48721049904135 0.90875768331798 0.609034973042875 0.93206467233691 0.258444977929327
"309" 0.320164283815541 0.414339190112681 0.482906920685553 0.808224177261314 0.247318531518257 0.534467856131789 0.981734622378257 0.53828274120869 0.636297905366254 0.259017994659779
"310" 0.361677231087241 0.657486079009733 0.497833837730585 0.703645190228342 0.255512271929331 0.595053342665933 0.959386358510804 0.508625931283648 0.486570925331233 0.261193528749161
"311" 0.371432346688595 0.578769068094418 0.517571497501121 0.807364259465362 0.270584011146065 0.560771201675605 1.11407960747572 0.580466925910253 0.302321812476031 0.263575224597119
"312" 0.339823689932241 0.555852485891634 0.544344025606784 0.801003817147288 0.330836821868129 0.670413242713516 0.992519529413406 0.367559731171273 0.320546675012817 0.236014340096101
"313" 0.340794474866746 0.519269792352146 0.608417433828722 0.73724812553943 0.336213872777091 0.589999133164793 0.991541609454939 0.345905818288231 0.144572339780917 0.247870465045303
"314" 0.27423519414643 0.495279058703499 0.6785911152122 0.865549229572841 0.345739840006574 0.579747835350552 0.923557628547383 0.413934863085804 0.102567710836475 0.262928335485463
"315" 0.304172243002774 0.471237049794392 0.747645250561792 0.828373323524251 0.300837562713859 0.519857602011345 0.935129189552944 0.504000462310811 0.0880843894589628 0.281946130922674
"316" 0.252885380709444 0.496534385678801 1.0434563270959 0.850959990056288 0.233498525411817 0.496354263186544 0.975980344776984 0.636588720533931 0.0872196015879916 0.312941690396844
"317" 0.22932369879202 0.459035446710482 0.746059603729532 0.967609124515382 0.215685262731154 0.583783291421322 0.901684869001471 0.699097662334332 0.0965312243180799 0.283247024139487
"318" 0.169097370174109 0.498351186427139 0.722160585393802 0.671831530357786 0.197525339728989 0.508982517169424 0.902892260312996 0.882499266461954 0.0536740485007193 0.275551676671407
"319" 0.168974723990366 0.509267062420574 0.72774959691931 0.671942019361676 0.193930353641022 0.523245986495495 0.909069497626144 0.766369590947237 0.120966480674017 0.263636325829784
"320" 0.161838987656909 0.497186580579317 0.73920021303745 0.554275178275572 0.189272982776081 0.580673251673673 0.93736571393626 0.97483015542966 0.118116868138038 0.244202662247816
"321" 0.188954353742975 0.524449471367949 0.844704576705387 0.677522694242726 0.211051124127276 0.633476916012127 0.966674977312788 1.1101326592953 0.190335724148895 0.251687597011329
"322" 0.215942761371421 0.599662080071075 0.986257871687452 0.64659112227718 0.226163211883317 0.568370214655806 1.052412273842 1.09379618270639 0.402995014288901 0.271014089091272
"323" 0.224049797531697 0.814425750757699 1.31598076239787 0.700116368081144 0.259934514795512 0.64656251320369 1.25537755090586 1.0580372056589 0.899053888479403 0.293214082975862
"324" 0.208288712284612 0.691945807131281 1.331571408257 0.849101528745465 0.410185639432571 0.716944237073025 1.18615164418598 1.12753404449619 1.29471393594783 0.304820328231439
"325" 0.239765707258848 1.29060446139715 1.67421717190375 1.1254347042501 0.476411904688372 0.871217592828817 1.25907432421292 1.0430978229415 1.12858938002558 0.371951839294182
"326" 0.272717253257496 1.01761090137948 1.87269264088298 1.24227709800836 0.535358232474008 1.05959017552436 1.38879816335884 0.817453672669306 1.08842270257376 0.561389670054318
"327" 0.292458482576883 1.23700171091748 2.15638961106384 1.30271926516003 0.862274089995785 0.982924792115354 1.39578949502136 1.01311907667964 0.996581675194851 0.601436146533688
"328" 0.333076420743663 1.12329278961964 2.1197998121577 1.34704493083557 0.712637062051985 1.00504590394339 1.4580296189469 1.27181693222336 0.558918975610507 0.566330980277952
"329" 0.321235165775317 0.967421346911003 1.97950950228547 1.28229292210528 0.668582538675274 0.935314301838845 1.29152424575524 1.19951063445844 0.515790013422616 0.473172832528135
